F,T,M
0.540776699,0.9,GBT.ISRO.10
0.541747573,0.9,GBT.ISRO.10
0.541747573,0.901818182,GBT.ISRO.10
0.547572816,0.901818182,GBT.ISRO.10
0.547572816,0.905454545,GBT.ISRO.10
0.548543689,0.905454545,GBT.ISRO.10
0.548543689,0.907272727,GBT.ISRO.10
0.576699029,0.907272727,GBT.ISRO.10
0.576699029,0.909090909,GBT.ISRO.10
0.580582524,0.909090909,GBT.ISRO.10
0.580582524,0.910909091,GBT.ISRO.10
0.581553398,0.910909091,GBT.ISRO.10
0.581553398,0.912727273,GBT.ISRO.10
0.584466019,0.912727273,GBT.ISRO.10
0.584466019,0.914545455,GBT.ISRO.10
0.587378641,0.914545455,GBT.ISRO.10
0.587378641,0.916363636,GBT.ISRO.10
0.610679612,0.916363636,GBT.ISRO.10
0.610679612,0.918181818,GBT.ISRO.10
0.616504854,0.918181818,GBT.ISRO.10
0.616504854,0.92,GBT.ISRO.10
0.617475728,0.92,GBT.ISRO.10
0.617475728,0.921818182,GBT.ISRO.10
0.630097087,0.921818182,GBT.ISRO.10
0.630097087,0.925454545,GBT.ISRO.10
0.634951456,0.925454545,GBT.ISRO.10
0.634951456,0.927272727,GBT.ISRO.10
0.640776699,0.927272727,GBT.ISRO.10
0.640776699,0.929090909,GBT.ISRO.10
0.654368932,0.929090909,GBT.ISRO.10
0.654368932,0.930909091,GBT.ISRO.10
0.662135922,0.930909091,GBT.ISRO.10
0.662135922,0.932727273,GBT.ISRO.10
0.666990291,0.932727273,GBT.ISRO.10
0.666990291,0.934545455,GBT.ISRO.10
0.670873786,0.934545455,GBT.ISRO.10
0.670873786,0.938181818,GBT.ISRO.10
0.673786408,0.938181818,GBT.ISRO.10
0.673786408,0.94,GBT.ISRO.10
0.674757282,0.94,GBT.ISRO.10
0.674757282,0.941818182,GBT.ISRO.10
0.677669903,0.941818182,GBT.ISRO.10
0.677669903,0.945454545,GBT.ISRO.10
0.686407767,0.945454545,GBT.ISRO.10
0.686407767,0.947272727,GBT.ISRO.10
0.69223301,0.947272727,GBT.ISRO.10
0.69223301,0.949090909,GBT.ISRO.10
0.713592233,0.949090909,GBT.ISRO.10
0.713592233,0.950909091,GBT.ISRO.10
0.72038835,0.950909091,GBT.ISRO.10
0.72038835,0.952727273,GBT.ISRO.10
0.725242718,0.952727273,GBT.ISRO.10
0.725242718,0.956363636,GBT.ISRO.10
0.729126214,0.956363636,GBT.ISRO.10
0.729126214,0.958181818,GBT.ISRO.10
0.774757282,0.958181818,GBT.ISRO.10
0.774757282,0.96,GBT.ISRO.10
0.776699029,0.96,GBT.ISRO.10
0.776699029,0.961818182,GBT.ISRO.10
0.783495146,0.961818182,GBT.ISRO.10
0.783495146,0.963636364,GBT.ISRO.10
0.810679612,0.963636364,GBT.ISRO.10
0.810679612,0.965454545,GBT.ISRO.10
0.818446602,0.965454545,GBT.ISRO.10
0.818446602,0.967272727,GBT.ISRO.10
0.822330097,0.967272727,GBT.ISRO.10
0.822330097,0.969090909,GBT.ISRO.10
0.847572816,0.969090909,GBT.ISRO.10
0.847572816,0.970909091,GBT.ISRO.10
0.852427184,0.970909091,GBT.ISRO.10
0.852427184,0.972727273,GBT.ISRO.10
0.853398058,0.972727273,GBT.ISRO.10
0.853398058,0.974545455,GBT.ISRO.10
0.857281553,0.974545455,GBT.ISRO.10
0.857281553,0.976363636,GBT.ISRO.10
0.858252427,0.976363636,GBT.ISRO.10
0.858252427,0.978181818,GBT.ISRO.10
0.873786408,0.978181818,GBT.ISRO.10
0.873786408,0.98,GBT.ISRO.10
0.886407767,0.98,GBT.ISRO.10
0.886407767,0.981818182,GBT.ISRO.10
0.893203883,0.981818182,GBT.ISRO.10
0.893203883,0.983636364,GBT.ISRO.10
0.897087379,0.983636364,GBT.ISRO.10
0.897087379,0.985454545,GBT.ISRO.10
0.912621359,0.985454545,GBT.ISRO.10
0.912621359,0.987272727,GBT.ISRO.10
0.913592233,0.987272727,GBT.ISRO.10
0.913592233,0.989090909,GBT.ISRO.10
0.929126214,0.989090909,GBT.ISRO.10
0.929126214,0.990909091,GBT.ISRO.10
0.938834951,0.990909091,GBT.ISRO.10
0.938834951,0.992727273,GBT.ISRO.10
0.947572816,0.992727273,GBT.ISRO.10
0.947572816,0.994545455,GBT.ISRO.10
0.951456311,0.994545455,GBT.ISRO.10
0.951456311,0.996363636,GBT.ISRO.10
0.960194175,0.996363636,GBT.ISRO.10
0.960194175,0.998181818,GBT.ISRO.10
0.97184466,0.998181818,GBT.ISRO.10
0.97184466,1,GBT.ISRO.10
1,1,GBT.ISRO.10
0.0,0.0,PFN.SR._
0.0,0.0018181818181818182,PFN.SR._
0.0,0.02181818181818182,PFN.SR._
0.000970873786407767,0.02181818181818182,PFN.SR._
0.000970873786407767,0.06909090909090909,PFN.SR._
0.001941747572815534,0.06909090909090909,PFN.SR._
0.001941747572815534,0.10545454545454545,PFN.SR._
0.002912621359223301,0.10545454545454545,PFN.SR._
0.002912621359223301,0.1290909090909091,PFN.SR._
0.003883495145631068,0.1290909090909091,PFN.SR._
0.003883495145631068,0.13090909090909092,PFN.SR._
0.0048543689320388345,0.13090909090909092,PFN.SR._
0.0048543689320388345,0.14,PFN.SR._
0.005825242718446602,0.14,PFN.SR._
0.005825242718446602,0.14181818181818182,PFN.SR._
0.006796116504854369,0.14181818181818182,PFN.SR._
0.006796116504854369,0.14545454545454545,PFN.SR._
0.007766990291262136,0.14545454545454545,PFN.SR._
0.007766990291262136,0.14727272727272728,PFN.SR._
0.008737864077669903,0.14727272727272728,PFN.SR._
0.008737864077669903,0.1690909090909091,PFN.SR._
0.009708737864077669,0.1690909090909091,PFN.SR._
0.009708737864077669,0.18,PFN.SR._
0.010679611650485437,0.18,PFN.SR._
0.010679611650485437,0.18727272727272729,PFN.SR._
0.01262135922330097,0.18727272727272729,PFN.SR._
0.01262135922330097,0.2018181818181818,PFN.SR._
0.013592233009708738,0.2018181818181818,PFN.SR._
0.013592233009708738,0.20545454545454545,PFN.SR._
0.014563106796116505,0.20545454545454545,PFN.SR._
0.014563106796116505,0.20909090909090908,PFN.SR._
0.015533980582524271,0.20909090909090908,PFN.SR._
0.015533980582524271,0.2109090909090909,PFN.SR._
0.01650485436893204,0.2109090909090909,PFN.SR._
0.01650485436893204,0.21818181818181817,PFN.SR._
0.017475728155339806,0.21818181818181817,PFN.SR._
0.017475728155339806,0.22181818181818183,PFN.SR._
0.019417475728155338,0.22181818181818183,PFN.SR._
0.019417475728155338,0.22727272727272727,PFN.SR._
0.020388349514563107,0.22727272727272727,PFN.SR._
0.020388349514563107,0.2309090909090909,PFN.SR._
0.021359223300970873,0.2309090909090909,PFN.SR._
0.021359223300970873,0.23272727272727273,PFN.SR._
0.02233009708737864,0.23272727272727273,PFN.SR._
0.02233009708737864,0.2381818181818182,PFN.SR._
0.02330097087378641,0.2381818181818182,PFN.SR._
0.02330097087378641,0.24363636363636362,PFN.SR._
0.02524271844660194,0.24363636363636362,PFN.SR._
0.02524271844660194,0.2545454545454545,PFN.SR._
0.02815533980582524,0.2545454545454545,PFN.SR._
0.02815533980582524,0.26181818181818184,PFN.SR._
0.02912621359223301,0.26181818181818184,PFN.SR._
0.02912621359223301,0.2636363636363636,PFN.SR._
0.030097087378640777,0.2636363636363636,PFN.SR._
0.030097087378640777,0.26545454545454544,PFN.SR._
0.031067961165048542,0.26545454545454544,PFN.SR._
0.031067961165048542,0.27090909090909093,PFN.SR._
0.03203883495145631,0.27090909090909093,PFN.SR._
0.03203883495145631,0.27636363636363637,PFN.SR._
0.03398058252427184,0.27636363636363637,PFN.SR._
0.03398058252427184,0.2781818181818182,PFN.SR._
0.03495145631067961,0.2781818181818182,PFN.SR._
0.03495145631067961,0.28,PFN.SR._
0.035922330097087375,0.28,PFN.SR._
0.035922330097087375,0.2818181818181818,PFN.SR._
0.037864077669902914,0.2818181818181818,PFN.SR._
0.037864077669902914,0.28363636363636363,PFN.SR._
0.039805825242718446,0.28363636363636363,PFN.SR._
0.039805825242718446,0.28909090909090907,PFN.SR._
0.04271844660194175,0.28909090909090907,PFN.SR._
0.04271844660194175,0.2909090909090909,PFN.SR._
0.043689320388349516,0.2909090909090909,PFN.SR._
0.043689320388349516,0.2963636363636364,PFN.SR._
0.04563106796116505,0.2963636363636364,PFN.SR._
0.04563106796116505,0.3,PFN.SR._
0.04757281553398058,0.3,PFN.SR._
0.04757281553398058,0.30363636363636365,PFN.SR._
0.04854368932038835,0.30363636363636365,PFN.SR._
0.04854368932038835,0.3054545454545455,PFN.SR._
0.05339805825242718,0.3054545454545455,PFN.SR._
0.05339805825242718,0.30727272727272725,PFN.SR._
0.05631067961165048,0.30727272727272725,PFN.SR._
0.05631067961165048,0.3090909090909091,PFN.SR._
0.05825242718446602,0.3090909090909091,PFN.SR._
0.05825242718446602,0.31272727272727274,PFN.SR._
0.059223300970873784,0.31272727272727274,PFN.SR._
0.059223300970873784,0.32,PFN.SR._
0.06116504854368932,0.32,PFN.SR._
0.06116504854368932,0.32181818181818184,PFN.SR._
0.06699029126213592,0.32181818181818184,PFN.SR._
0.06699029126213592,0.3290909090909091,PFN.SR._
0.06990291262135923,0.3290909090909091,PFN.SR._
0.06990291262135923,0.33090909090909093,PFN.SR._
0.070873786407767,0.33090909090909093,PFN.SR._
0.070873786407767,0.3327272727272727,PFN.SR._
0.07184466019417475,0.3327272727272727,PFN.SR._
0.07184466019417475,0.33636363636363636,PFN.SR._
0.07281553398058252,0.33636363636363636,PFN.SR._
0.07281553398058252,0.3381818181818182,PFN.SR._
0.07475728155339806,0.3381818181818182,PFN.SR._
0.07475728155339806,0.34545454545454546,PFN.SR._
0.08058252427184466,0.34545454545454546,PFN.SR._
0.08058252427184466,0.3472727272727273,PFN.SR._
0.08155339805825243,0.3472727272727273,PFN.SR._
0.08155339805825243,0.3490909090909091,PFN.SR._
0.08349514563106795,0.3490909090909091,PFN.SR._
0.08349514563106795,0.3509090909090909,PFN.SR._
0.0854368932038835,0.3509090909090909,PFN.SR._
0.0854368932038835,0.35454545454545455,PFN.SR._
0.0883495145631068,0.35454545454545455,PFN.SR._
0.0883495145631068,0.35818181818181816,PFN.SR._
0.09611650485436893,0.35818181818181816,PFN.SR._
0.09611650485436893,0.36,PFN.SR._
0.0970873786407767,0.36,PFN.SR._
0.0970873786407767,0.3618181818181818,PFN.SR._
0.1,0.3618181818181818,PFN.SR._
0.1,0.36727272727272725,PFN.SR._
0.10582524271844661,0.36727272727272725,PFN.SR._
0.10582524271844661,0.3690909090909091,PFN.SR._
0.11067961165048544,0.3690909090909091,PFN.SR._
0.11067961165048544,0.3709090909090909,PFN.SR._
0.11262135922330097,0.3709090909090909,PFN.SR._
0.11262135922330097,0.38,PFN.SR._
0.11844660194174757,0.38,PFN.SR._
0.11844660194174757,0.38181818181818183,PFN.SR._
0.11941747572815534,0.38181818181818183,PFN.SR._
0.11941747572815534,0.38545454545454544,PFN.SR._
0.12135922330097088,0.38545454545454544,PFN.SR._
0.12135922330097088,0.39090909090909093,PFN.SR._
0.12330097087378641,0.39090909090909093,PFN.SR._
0.12330097087378641,0.39454545454545453,PFN.SR._
0.12427184466019417,0.39454545454545453,PFN.SR._
0.12427184466019417,0.39636363636363636,PFN.SR._
0.1262135922330097,0.39636363636363636,PFN.SR._
0.1262135922330097,0.4,PFN.SR._
0.12815533980582525,0.4,PFN.SR._
0.12815533980582525,0.4036363636363636,PFN.SR._
0.13009708737864079,0.4036363636363636,PFN.SR._
0.13009708737864079,0.40545454545454546,PFN.SR._
0.13106796116504854,0.40545454545454546,PFN.SR._
0.13106796116504854,0.4090909090909091,PFN.SR._
0.13203883495145632,0.4090909090909091,PFN.SR._
0.13203883495145632,0.4109090909090909,PFN.SR._
0.13300970873786408,0.4109090909090909,PFN.SR._
0.13300970873786408,0.41454545454545455,PFN.SR._
0.13689320388349516,0.41454545454545455,PFN.SR._
0.13689320388349516,0.41818181818181815,PFN.SR._
0.1378640776699029,0.41818181818181815,PFN.SR._
0.1378640776699029,0.42,PFN.SR._
0.13883495145631067,0.42,PFN.SR._
0.13883495145631067,0.4218181818181818,PFN.SR._
0.1407766990291262,0.4218181818181818,PFN.SR._
0.1407766990291262,0.4254545454545455,PFN.SR._
0.141747572815534,0.4254545454545455,PFN.SR._
0.141747572815534,0.4290909090909091,PFN.SR._
0.14563106796116504,0.4290909090909091,PFN.SR._
0.14563106796116504,0.4309090909090909,PFN.SR._
0.14660194174757282,0.4309090909090909,PFN.SR._
0.14660194174757282,0.43272727272727274,PFN.SR._
0.14854368932038836,0.43272727272727274,PFN.SR._
0.14854368932038836,0.4381818181818182,PFN.SR._
0.14951456310679612,0.4381818181818182,PFN.SR._
0.14951456310679612,0.44,PFN.SR._
0.15048543689320387,0.44,PFN.SR._
0.15048543689320387,0.44363636363636366,PFN.SR._
0.1563106796116505,0.44363636363636366,PFN.SR._
0.1563106796116505,0.44545454545454544,PFN.SR._
0.16019417475728157,0.44545454545454544,PFN.SR._
0.16019417475728157,0.44727272727272727,PFN.SR._
0.16407766990291262,0.44727272727272727,PFN.SR._
0.16407766990291262,0.4509090909090909,PFN.SR._
0.16601941747572815,0.4509090909090909,PFN.SR._
0.16601941747572815,0.4527272727272727,PFN.SR._
0.1669902912621359,0.4527272727272727,PFN.SR._
0.1669902912621359,0.45454545454545453,PFN.SR._
0.16893203883495145,0.45454545454545453,PFN.SR._
0.16893203883495145,0.45636363636363636,PFN.SR._
0.17475728155339806,0.45636363636363636,PFN.SR._
0.17475728155339806,0.4581818181818182,PFN.SR._
0.1796116504854369,0.4581818181818182,PFN.SR._
0.1796116504854369,0.4618181818181818,PFN.SR._
0.1883495145631068,0.4618181818181818,PFN.SR._
0.1883495145631068,0.4636363636363636,PFN.SR._
0.1912621359223301,0.4636363636363636,PFN.SR._
0.1912621359223301,0.4672727272727273,PFN.SR._
0.19514563106796118,0.4672727272727273,PFN.SR._
0.19514563106796118,0.4690909090909091,PFN.SR._
0.1970873786407767,0.4690909090909091,PFN.SR._
0.1970873786407767,0.47454545454545455,PFN.SR._
0.20097087378640777,0.47454545454545455,PFN.SR._
0.20097087378640777,0.4763636363636364,PFN.SR._
0.20485436893203884,0.4763636363636364,PFN.SR._
0.20485436893203884,0.48,PFN.SR._
0.2058252427184466,0.48,PFN.SR._
0.2058252427184466,0.4818181818181818,PFN.SR._
0.2087378640776699,0.4818181818181818,PFN.SR._
0.2087378640776699,0.48545454545454547,PFN.SR._
0.20970873786407768,0.48545454545454547,PFN.SR._
0.20970873786407768,0.49454545454545457,PFN.SR._
0.21262135922330097,0.49454545454545457,PFN.SR._
0.21262135922330097,0.49636363636363634,PFN.SR._
0.2145631067961165,0.49636363636363634,PFN.SR._
0.2145631067961165,0.49818181818181817,PFN.SR._
0.21650485436893205,0.49818181818181817,PFN.SR._
0.21650485436893205,0.5018181818181818,PFN.SR._
0.2174757281553398,0.5018181818181818,PFN.SR._
0.2174757281553398,0.5036363636363637,PFN.SR._
0.22330097087378642,0.5036363636363637,PFN.SR._
0.22330097087378642,0.5072727272727273,PFN.SR._
0.22815533980582525,0.5072727272727273,PFN.SR._
0.22815533980582525,0.5109090909090909,PFN.SR._
0.23009708737864076,0.5109090909090909,PFN.SR._
0.23009708737864076,0.52,PFN.SR._
0.23398058252427184,0.52,PFN.SR._
0.23398058252427184,0.5218181818181818,PFN.SR._
0.23495145631067962,0.5218181818181818,PFN.SR._
0.23495145631067962,0.5236363636363637,PFN.SR._
0.23689320388349513,0.5236363636363637,PFN.SR._
0.23689320388349513,0.5254545454545455,PFN.SR._
0.23883495145631067,0.5254545454545455,PFN.SR._
0.23883495145631067,0.5272727272727272,PFN.SR._
0.24271844660194175,0.5272727272727272,PFN.SR._
0.24271844660194175,0.5290909090909091,PFN.SR._
0.2436893203883495,0.5290909090909091,PFN.SR._
0.2436893203883495,0.5345454545454545,PFN.SR._
0.2563106796116505,0.5345454545454545,PFN.SR._
0.2563106796116505,0.5363636363636364,PFN.SR._
0.2611650485436893,0.5363636363636364,PFN.SR._
0.2611650485436893,0.5381818181818182,PFN.SR._
0.2669902912621359,0.5381818181818182,PFN.SR._
0.2669902912621359,0.54,PFN.SR._
0.26990291262135924,0.54,PFN.SR._
0.26990291262135924,0.5418181818181819,PFN.SR._
0.270873786407767,0.5418181818181819,PFN.SR._
0.270873786407767,0.5472727272727272,PFN.SR._
0.2728155339805825,0.5472727272727272,PFN.SR._
0.2728155339805825,0.5490909090909091,PFN.SR._
0.2757281553398058,0.5490909090909091,PFN.SR._
0.2757281553398058,0.5581818181818182,PFN.SR._
0.27864077669902915,0.5581818181818182,PFN.SR._
0.27864077669902915,0.56,PFN.SR._
0.2796116504854369,0.56,PFN.SR._
0.2796116504854369,0.5618181818181818,PFN.SR._
0.28252427184466017,0.5618181818181818,PFN.SR._
0.28252427184466017,0.5636363636363636,PFN.SR._
0.28446601941747574,0.5636363636363636,PFN.SR._
0.28446601941747574,0.5709090909090909,PFN.SR._
0.2883495145631068,0.5709090909090909,PFN.SR._
0.2883495145631068,0.5727272727272728,PFN.SR._
0.28932038834951457,0.5727272727272728,PFN.SR._
0.28932038834951457,0.5745454545454546,PFN.SR._
0.29320388349514565,0.5745454545454546,PFN.SR._
0.29320388349514565,0.5763636363636364,PFN.SR._
0.2941747572815534,0.5763636363636364,PFN.SR._
0.2941747572815534,0.58,PFN.SR._
0.2980582524271845,0.58,PFN.SR._
0.2980582524271845,0.5818181818181818,PFN.SR._
0.29902912621359223,0.5818181818181818,PFN.SR._
0.29902912621359223,0.5836363636363636,PFN.SR._
0.3,0.5836363636363636,PFN.SR._
0.3,0.5854545454545454,PFN.SR._
0.30194174757281556,0.5854545454545454,PFN.SR._
0.30194174757281556,0.5927272727272728,PFN.SR._
0.30776699029126214,0.5927272727272728,PFN.SR._
0.30776699029126214,0.5945454545454546,PFN.SR._
0.3087378640776699,0.5945454545454546,PFN.SR._
0.3087378640776699,0.5963636363636363,PFN.SR._
0.31359223300970873,0.5963636363636363,PFN.SR._
0.31359223300970873,0.6,PFN.SR._
0.3155339805825243,0.6,PFN.SR._
0.3155339805825243,0.6036363636363636,PFN.SR._
0.31650485436893205,0.6036363636363636,PFN.SR._
0.31650485436893205,0.6054545454545455,PFN.SR._
0.3174757281553398,0.6054545454545455,PFN.SR._
0.3174757281553398,0.610909090909091,PFN.SR._
0.3194174757281553,0.610909090909091,PFN.SR._
0.3194174757281553,0.6181818181818182,PFN.SR._
0.32038834951456313,0.6181818181818182,PFN.SR._
0.32038834951456313,0.6236363636363637,PFN.SR._
0.32233009708737864,0.6236363636363637,PFN.SR._
0.32233009708737864,0.6254545454545455,PFN.SR._
0.32427184466019415,0.6254545454545455,PFN.SR._
0.32427184466019415,0.6272727272727273,PFN.SR._
0.32524271844660196,0.6272727272727273,PFN.SR._
0.32524271844660196,0.6327272727272727,PFN.SR._
0.329126213592233,0.6327272727272727,PFN.SR._
0.329126213592233,0.6363636363636364,PFN.SR._
0.33106796116504855,0.6363636363636364,PFN.SR._
0.33106796116504855,0.6381818181818182,PFN.SR._
0.3359223300970874,0.6381818181818182,PFN.SR._
0.3359223300970874,0.64,PFN.SR._
0.3388349514563107,0.64,PFN.SR._
0.3388349514563107,0.6418181818181818,PFN.SR._
0.3407766990291262,0.6418181818181818,PFN.SR._
0.3407766990291262,0.6436363636363637,PFN.SR._
0.341747572815534,0.6436363636363637,PFN.SR._
0.341747572815534,0.6454545454545455,PFN.SR._
0.3446601941747573,0.6454545454545455,PFN.SR._
0.3446601941747573,0.6472727272727272,PFN.SR._
0.34563106796116505,0.6472727272727272,PFN.SR._
0.34563106796116505,0.6509090909090909,PFN.SR._
0.3466019417475728,0.6509090909090909,PFN.SR._
0.3466019417475728,0.6527272727272727,PFN.SR._
0.3485436893203884,0.6527272727272727,PFN.SR._
0.3485436893203884,0.6545454545454545,PFN.SR._
0.3524271844660194,0.6545454545454545,PFN.SR._
0.3524271844660194,0.6563636363636364,PFN.SR._
0.3553398058252427,0.6563636363636364,PFN.SR._
0.3553398058252427,0.66,PFN.SR._
0.3572815533980582,0.66,PFN.SR._
0.3572815533980582,0.6618181818181819,PFN.SR._
0.36019417475728155,0.6618181818181819,PFN.SR._
0.36019417475728155,0.6654545454545454,PFN.SR._
0.3611650485436893,0.6654545454545454,PFN.SR._
0.3611650485436893,0.6672727272727272,PFN.SR._
0.3640776699029126,0.6672727272727272,PFN.SR._
0.3640776699029126,0.6690909090909091,PFN.SR._
0.37087378640776697,0.6690909090909091,PFN.SR._
0.37087378640776697,0.6709090909090909,PFN.SR._
0.37281553398058254,0.6709090909090909,PFN.SR._
0.37281553398058254,0.6763636363636364,PFN.SR._
0.3737864077669903,0.6763636363636364,PFN.SR._
0.3737864077669903,0.6781818181818182,PFN.SR._
0.3757281553398058,0.6781818181818182,PFN.SR._
0.3757281553398058,0.68,PFN.SR._
0.37766990291262137,0.68,PFN.SR._
0.37766990291262137,0.6818181818181818,PFN.SR._
0.3796116504854369,0.6818181818181818,PFN.SR._
0.3796116504854369,0.6836363636363636,PFN.SR._
0.38058252427184464,0.6836363636363636,PFN.SR._
0.38058252427184464,0.6854545454545454,PFN.SR._
0.38349514563106796,0.6854545454545454,PFN.SR._
0.38349514563106796,0.6872727272727273,PFN.SR._
0.3844660194174757,0.6872727272727273,PFN.SR._
0.3844660194174757,0.6981818181818182,PFN.SR._
0.3883495145631068,0.6981818181818182,PFN.SR._
0.3883495145631068,0.7018181818181818,PFN.SR._
0.38932038834951455,0.7018181818181818,PFN.SR._
0.38932038834951455,0.7036363636363636,PFN.SR._
0.3951456310679612,0.7036363636363636,PFN.SR._
0.3951456310679612,0.7054545454545454,PFN.SR._
0.3970873786407767,0.7054545454545454,PFN.SR._
0.3970873786407767,0.7181818181818181,PFN.SR._
0.39805825242718446,0.7181818181818181,PFN.SR._
0.39805825242718446,0.72,PFN.SR._
0.3990291262135922,0.72,PFN.SR._
0.3990291262135922,0.7254545454545455,PFN.SR._
0.40679611650485437,0.7254545454545455,PFN.SR._
0.40679611650485437,0.7327272727272728,PFN.SR._
0.4077669902912621,0.7327272727272728,PFN.SR._
0.4077669902912621,0.7363636363636363,PFN.SR._
0.4116504854368932,0.7363636363636363,PFN.SR._
0.4116504854368932,0.7418181818181818,PFN.SR._
0.41262135922330095,0.7418181818181818,PFN.SR._
0.41262135922330095,0.7454545454545455,PFN.SR._
0.41359223300970877,0.7454545454545455,PFN.SR._
0.41359223300970877,0.7472727272727273,PFN.SR._
0.4145631067961165,0.7472727272727273,PFN.SR._
0.4145631067961165,0.7490909090909091,PFN.SR._
0.4155339805825243,0.7490909090909091,PFN.SR._
0.4155339805825243,0.7509090909090909,PFN.SR._
0.4184466019417476,0.7509090909090909,PFN.SR._
0.4184466019417476,0.7545454545454545,PFN.SR._
0.4203883495145631,0.7545454545454545,PFN.SR._
0.4203883495145631,0.7563636363636363,PFN.SR._
0.42718446601941745,0.7563636363636363,PFN.SR._
0.42718446601941745,0.7581818181818182,PFN.SR._
0.43398058252427185,0.7581818181818182,PFN.SR._
0.43398058252427185,0.76,PFN.SR._
0.4368932038834951,0.76,PFN.SR._
0.4368932038834951,0.7636363636363637,PFN.SR._
0.4407766990291262,0.7636363636363637,PFN.SR._
0.4407766990291262,0.769090909090909,PFN.SR._
0.441747572815534,0.769090909090909,PFN.SR._
0.441747572815534,0.7745454545454545,PFN.SR._
0.44271844660194176,0.7745454545454545,PFN.SR._
0.44271844660194176,0.7818181818181819,PFN.SR._
0.4446601941747573,0.7818181818181819,PFN.SR._
